,listing_id,id,date,reviewer_id,reviewer_name,comments,review_lang
48789,8340072,93382170,2016-08-12,32366948,Reine," Merci Emma pour votre aide votre r activit et toute la clart de vos informations tout s est d roul au mieux , L appartement est agr able propre et tr s bien situ Nous avons pass un tr s bon s jour , , ",fr
48792,8340072,96396453,2016-08-22,7440840,Romano, Emma stata sempre disponibile e ha risposto in breve alle nostre domande o dubbi tutte le indicazioni che ci sono nella descrizione dell alloggio sono vere casa comoda per 4 persone adulte e ben fornita eccellente posizione per visitare Boston ,it
48796,1426711,12203224,2014-04-26,4722060,Jean-François, Un logement clair et spacieux bien quip et tr s correctement entretenu Aucune nuisance de bruits ext rieurs n est d plorer La proximit avec les lignes orange et verte est tr s appr ciable et permet de rejoindre le centre ville rapidement Le quartier est relativement calme et les commerces proximit sont pratiques Alexandra est une h te tr s discr te qui ne cherche pas engager la conversation Elle a su toutefois r pondre toutes nos demandes ,fr
48801,1426711,21829606,2014-10-25,21044873,François, Proche du m tro chambres propres beaucoup de d tails sympas des mouchoirs des plans de la ville ,fr
48803,1426711,58833498,2016-01-05,47802233,Lanlan, great ,ro
48825,14141920,97015927,2016-08-25,24199834,Mario," Yo solo me quede una noche llegu por la tarde y Michael estuv al pendiente de mi hora de llegada Fue f cil el llegar SENSITIVE CONTENTS HIDDEN maps ayuda bastante Hay una estaci n de metro a tan solo 5 minutos a pie No puede conocer a su esposa pero Michael es muy amigable y amable , En verano las temperaturas son altas en el cuarto hacia mucho calor por la noche La sala cuenta con aire acondicionado pero el cuarto no ",es
48861,9145242,78125775,2016-06-05,70204984,Franck, Ivan m a envoy de messages des photos et une vid o pour m aider bien trouver son appartement A mon arriv e il a pris tout le temps n cessaire de mani re tr s amicale pour me faire visiter et m expliquer les aspects pratiques Il m a donn une cl pour que je puisse tre ind pendant dans sa maison j ai pu r ellement aller et venir l ext rieur comme cela m arrangeait Les choses taient r ellement faciles Je n ai pas senti de contrainte particuli re et Ivan a t tr s aimable et aidant ,fr
48891,9145242,97742719,2016-08-28,13123597,Pasquale, Ivan e la sua famiglia sono fantastici ed accoglienti La stanza grande e confortevole e dotata di tutte le necessit L ubicazione ideale per raggiungere l areoporto ed vicinissima alla fermata T airport Consigliato ,it
48942,6337106,38339506,2015-07-14,26326094,Mei,"  ,  ,  ,  ,  ,  3 another room ",ko
48964,6337106,49238318,2015-10-02,42919065,Daniel," Als wir an der Unterkunft eintrafen war der Gasteber nicht anwesend die T ren zur Wohnung standen jedoch offen Unser gebuchtes Zimmer war belegt sodass wir ein anderes Zimmer bezogen haben Tom machte bei unserer Ankunft einen verwirrten Eindruck und meinte er habe mit unserer Ankunft erst um 23 00 Uhr gerechnet Unsere Ankunft um 16 00 Uhr war jedoch zuvor von ihm schriftlich best tigt worden ,  , Das Badezimmer war in einem u erst unsauberen Zustand Haare Zahnpastareste Wir haben Tom gebeten diesen Zustand zu beheben Er sagte dies zu und merkte an dass er sich dies gar nicht erkl ren k nne da er drei Mal t glich das Bad putzen w rde Das Bad wurde nach allem nicht noch einmal gereinigt In der K che haben wir eine Maus gesichtet ,  , In der Unterkunft werden drei Zimmer ber Airbnb vermietet Zwei Zimmer von Tom ein Zimmer von einer Monica die sich hier als Mitbewohnerin ausgibt dort aber offensichtlich nicht wohnt ,  , Insgesamt raten wir von dieser Unterkunft trotz der g nstigen Lage zum Flughafen ab Airbnb hat uns die H lfte der Miete zur ckerstattet ",de
48965,6337106,49354564,2015-10-03,7951130,Peter, Zimmer in N he Flughafen ok f r eine bernachtung Tom ist ein netter Gastgeber,de
48986,6337106,53188828,2015-11-06,45880218,Jose Carlos, Habitacion bien comunicada cerca de metro y aeropuerto zona tranquila el due o amable y simpatico La casa en general bien,es
49003,6337106,56651708,2015-12-15,37341225,Cedric, Tom nous a bien accueilli Nous avions beaucoup de retard Le logement est proche de l a roport et 2 stations de m tro du centre de Boston ,fr
49007,6337106,57322188,2015-12-24,46884842,Chiara, Tom stato fantastico e ospitale la stanza confortevole la casa molto carina e piena di ogni comfort situata accanto all aeroporto in un quartiere tranquillo e silenzioso ,it
49008,6337106,57557242,2015-12-27,32607177,Ariane&Dimitri, La chambre est tr s confortable et propre La salle de bain est propre et la cuisine bien quip e pour confectionner et prendre les repas L appartement est situ dans un quartier tr s calme et environ 20 minutes pied de l a roport Demander le chemin Tom tout de m me Tom est une personne tr s accuillante et tr s int ressante La maison vraiment une me ,fr
49026,6337106,62961448,2016-02-18,25240169,Gary, Great experience,ro
49055,6337106,70694814,2016-04-19,28410063,Samir, Super Tom etait super serviable j ai eu beaucoup de chance de tomber sur lui Merci ,fr
49067,6337106,75516463,2016-05-22,72593816,凤安,  ,zh-cn
49097,6337106,87690293,2016-07-21,66772586,Julien," Les chambres sont bien situ es entre le centre ville une station de m tro et l a roport 5mn en taxi , Tom est un personnage sympathique accueillant et discret et les chambres sont dans un appartement calme ",fr
49113,6337106,94992805,2016-08-17,353968,Fabrice, Tr s bonne exp rience chez Tom Il a t super r actif pour accepter notre demande et rendu la communication tr s simple Le logement est situ proche de l a roport 10min de la navette gratuire et 5min du m tro pour acc der au centre ville A station 5min Bref une bonne exp rience Nous recommandons ,fr
49118,6337106,97232518,2016-08-26,86233626,Maria Elena, Questa stata la nostra prima esperienza con airbnb e ci siamo trovati bene Tom stato un Host ottimo molto disponibile L appartamento non in centro ma con la metro si arriva ovunque in una zona tranquilla vicinissimo all aeroporto e si pu ammirare una splendida vista di Boston La stanza non grande ma per due persone pi che sufficiente Unico fattore critico pu essere il bagno che unico e quindi da dividere con gli altri ospiti oltre che con Tom le stanze sono 3 ,it
49127,5076880,39476206,2015-07-24,27513965,Sophie," Janel war eine fanatische Gastgeberin Das Apartment war hervorragend vorbereitet mit allem was man braucht Sogar eine kleine Auswahl an Toilettenartikeln stand zur Verf gung ,  , Das Apartment ist schon etwas lter aber gut in Schuss und sehr sauber ",de
49151,879929,13099991,2014-05-19,6012126,María," Mi experiencia en casa de Beth ha sido inmejorable Me he sentido como en casa Beth es muy generosa y atenta La habitaci n es muy confortable y c moda y la casa muy acogedora He disfrutado mi estancia en Boston mucho gracias a Beth su conversaci n interesante y su generosidad al invitarme a comer y llevarme al aeropuerto Su amabilidad va mucho m s all de un contrato de hospedaje Gracias Beth , My experience at Beth s home was excellent I felt at home Beth is very generous and attentive The room is very comfortable I enjoyed my time in Boston a lot because of Beth her interesting conversation and her great generosity for example when she dropped me off the airport Thank you Beth ",es
49169,879929,34482010,2015-06-08,29373438,Cornelia, Wir haben uns sehr auf Boston gefreut und Beth hat uns freundlich aufgenommen Besonders klasse war dass wir zwei Fahrr der von ihr bekommen haben So konnten wir prima durch den angrenzenden Park zur T Station kommen Ihr zu Hause ist etwas ganz Besonderes mit den vielen Kunstwerken Alles war sehr sauber und organisiert Beth war sehr hilfsbereit und wir haben eine sch ne Zeit gehabt ,de
49185,6390634,33028583,2015-05-24,30809779,Audrey," La maison est magnifique tr s propre tr s bien situ le quartier est tr s jolie et tr s calme noumbreux shop et restaurants proximit le m tro est a seulement 2 minutes pied et vous tes un petit quart d heure du centre de Boston L accueil fut chaleureux vraiment rien redire je vous conseil cette maison sans h sitation pour visiter boston en famille ou entre amis rapport qualit prix imbattable , Le meilleur air bnb que l on ai fait ",fr
49186,6390634,33310837,2015-05-26,33012910,Oliver, Danielle ist eine tolle Gastgeberin Das Haus ist nur einen Katzensprung von der T entfernt und perfekt gepflegt Wir haben uns sehr wohl gef hlt und w rden jederzeit wiederkommen Danke Danielle,de
49187,6390634,34724112,2015-06-11,33751495,Daniel," Jag och min v n Hugo fick v ldigt bra kontakt med v rden att det h r k ndes bra och vi var redo f r resan till Boston , Vi s g bilderna och ven vi ville bo i en riktigt amerikansk stil S h r var det v ldigt bra v lkomnade f r oss ,  , Hela boende var verkligen det b sta f r oss och vi trivdes b st och k ndes oss hemma Hela milj var trivsam Vi fick uppleva som vi ville , Stor tack till Leah som vi har haft bra kontakt med ",sv
49205,6390634,51754260,2015-10-24,19475111,Javiera," Alcanzamos a conocer a Danielle antes de que partiera y fue muy amable con nosotros El departamento es precioso y el barrio muy bonito adem s de que la pieza era exactamente como se mostraba Estuvimos solos en el departamento casi todos los d as y Leah nos contact para saber si todo estaba bien Se agradece tremendamente la preocupaci n ,  , Pudimos estacionar todos los d as en el estacionamiento pagado que est muy cerca adem s de encontrar negocios restaurantes y metro a una distancia muy conveniente lo cual hizo que pas ramos mucho tiempo en la zona del departamento adem s de poder cocinar all ",es
49224,6390634,97472914,2016-08-27,13606971,Laetitia, Pour un s jour express nous avons trouver ce logement tr s bien conforme la description dans un quartier calme et proche du m tro tr s pratique Je le recommande ,fr
49226,11498583,66097760,2016-03-19,35773984,Rémi," Appartement partag tr s calme et bien plac quelques minutes du m tro et proche du centre ville Place de parking tr s appr ciable , Cependant la chambre m riterait un lit plus confortable lit en pente mais pour 2jours c tait suffisant , Merci Ricardo qui tait toujours disponible pour r pondre nos questions ",fr
49236,11498583,73904617,2016-05-11,39957313,Leopold, Ricardo est une personne tr s accueillante et l coute des besoins de ses locataires Le logement tait conforme l annonce et nous avons pass un bon moment Boston ,fr
49247,11498583,79242216,2016-06-12,15502741,Veronique, La pr paration du voyage tait tr s facile et Ricardo a r pondu nos questions tr s rapidement L appartement est pratique car bien situ Par contre le lit de la chambre 4 n est vraiment pas confortable Les chambres et parties communes sont peu insonoris es les premiers se coucher entendent tous les autres rentrer ,fr
49249,11498583,91995620,2016-08-07,19043184,Jonathan, Ricardo fait en sorte que vous soyez autonome d s l arriv e cl sur la porte arriv e quand vous voulez Chambre petite pour 2 canap lit peu confort mais pour 2 nuits a passe Cuisine nickel et quartier calme proche de Logan et downtown Bien plac Bon sejour,fr
49254,11498583,97244019,2016-08-26,86563580,Tom, Ricardo ist ein sehr freundlicher und hilfsbereiter Gastgeber Vielen Dank,de
49256,11498583,98953393,2016-09-02,90473747,Mooxa88," Me toc conocer a Ricardo en persona y es muy amable y flexible El lugar est muy bien ubicado y f cil de llegar desde el metro Usar el ba o y las reas comunes no fue ning n problema Sugiero cambiar la base y el colch n de la habitaci n 4 por uno m s nuevo cada que me mov a en la noche me despertaba el ruido del mismo y se sent a que ya estaba muy usado , Muy recomendable ",es
49265,7836038,48311873,2015-09-25,30685371,Annic, Deana hat uns super beschrieben wie wir zu ihrer wohnung kommen Sie hat uns mit badet chern und duschsachen versorgt und auch sonst geschaut dass wir alles hatten Das zimmer ist klein aber sauber ,de
49277,7836038,74756200,2016-05-16,67127959,Bérénice, Accueil tr s chaleureux de Deana qui nous a accommod s alors que nous sommes arriv s plus tard que pr vu L appartement est tr s bien am nag avec une cuisine et un salon spacieux La chambre est assez petite mais correcte pour les besoins de voyageurs Pendant notre s jour c tait tr s calme pas de bruit de voisinage Le quartier est par endroit pas tr s chic mais une station de m tro nous reliant rapidement au centre ville et autres attractions est tr s proche Bref je recommande sans h siter ,fr
49287,7836038,91759224,2016-08-06,45644846,Amélie, Deana nous a bien accueilli La chambre tait propre et le lit confortable Le logement est pr t d un arr t de m tro Nous avons pass un agr able s jour ,fr
49294,11514237,86760592,2016-07-17,64800941,Jorge, Lo que m s me agrad de Zoe fue su permanente disposici n por cuidar que todo estuviera en orden Fue incre ble c mo cuid de cada detalle Incluso como ella no pod a estar el d a de mi llegada dej todo previsto para que alguien de su familia me recibiera En todo momento sent que Zoe estaba pendiente de todo El departamento es muy agradable un poco viejo pero muy bien mantenido y con todas las cosas necesarias para que no te falte nada No dudar a en volver all ,es
49301,6160803,35173316,2015-06-15,35404156,Guo, Good,so
49323,6160803,50811869,2015-10-14,46109316,Nao," 5 10 2 2 ,  10 20 12 , ",ja
49383,5690424,53621799,2015-11-10,46528747,Roar, Leiligheten ligger fint til i sentrum fin g tur til downtown Takterassen er enkel men en fin mulighet i fint v r Det meste man trenger i nabolaget restauranter og sm butikker Ikke det man vil kalle h y standard i Norge men helt ok Prisen var litt dr y for bare 3 personer men utnytter man plassen og er 6 personer s er den ok ,no
49391,5690424,68316408,2016-04-04,54220229,Martin," Ideales Haus sehr empfehlenswert gro 4 Schlafzimmer sch ner Altbau zentrale Lage ruhig Gesch fte und Restaurant in der N he gute Anbindung an ffentliche Verkehrsmittel Highlight ist die Dachterasse , Beschreibung durch Gastgeber absolut zutreffend Steile Treppe nichts bei Mobilit tseinschr nkung , Gloria war sehr hilfreich und flexibel sowohl vor Ankunft und als auch der Schl ssel bergabe , Wir w rden jederzeit wieder kommen ",de
49404,5690424,89746091,2016-07-29,24177663,Leguay," Quartier calme tr s bourgeois , Parfait pour un s jour Bostonien , Logement tr s grand agr able sans bruit , Gloria r pond rapidement vos questions",fr
49407,5690424,97994009,2016-08-29,57101736,David, Le quartier est magnifique et le logement est grand N anmoins on ne sent pas accueilli avec peu de chaises des couverts manquants une literie peu confortable et une t l vision ne proposant m me pas les cha nes d information nationales Le lave linge et le s che linge sont dans un sous sol commun l immeuble peu accessible encombr et fonctionne pi ces et sont tr s sales ,fr
49415,4975581,31424364,2015-05-05,22753233,Stephan," Un appartement extraordinaire dans une maison splendide dans un tr s beau quartier Nous avons pass un s jour tr s agr able Boston Il est facile de rejoindre le metro depuis la maison mais nous avons aussi rejoint le centre de Boston pied en suivant la voie verte qui commence avec Jamaica Park , Une adresse que je recommande fortement ",fr
49419,4975581,41316805,2015-08-07,23171588,Viviane, Je n ai pas rencontr Jean Ellen mais j ai facilement communiqu avec elle avant mon arriv e et tout tait bien organis pour entrer dans l appartement L appartement est tr s confortable la d coration tr s agr able en particulier dans les chambres Le quartier nous a beaucoup plu calme et tr s joli le centre ville de Boston facilement accessible en m tro ou en bus De plus nous avons eu un petit soucis avec une fermeture de porte pendant notre s jour et notre h te l a fait r parer imm diatement ce qui fut tr s appr ciable Je recommande cet appartement pour un s jour Boston ,fr
49420,4975581,42106420,2015-08-11,16338961,Muriel,"  , Nous tions tr s bien install s Le logement tait conforme la , description Quartier tr s calme mais pas tr s loin du m tro 10 minutes comme indiqu Tr s bon resto 50 m tres Appartement , propre et spacieux pour cinq personnes ",fr
49436,4975581,58515607,2016-01-03,44875832,Vivien, Superbe appartement Bien situ D finitivement le logement louer ,fr
49484,2698996,16608420,2014-07-30,15398742,Isabelle," Le s jour chez Ray a t tout fait agr able C est un h te tr s sympathique attentionn et discret la fois notre caf tait m me pr t lorsque nous nous levions Le m tro est 5 minutes de marche et a prend environ 20 minutes se rendre au centre ville Nous avons beaucoup aim le quartier en particulier le fameux City feed and supply pour son caf et ses sandwichs d jeuners et le restaurant Vee Vee pour une bonne table le soir Merci pour l accueil Ray ,  , Isabelle et Sylvie",fr
49515,2698996,25888734,2015-01-28,7458353,Maria, Mi ingl s es muy malo y Ray no sabe espa ol pero nos comunicamos un mont n l incluso se instal un traductor de voz en el m vil para hacerlo Adem s me present a dos amigas encantadoras que hablan mi idioma para que pudiera preguntarles lo que quisiera Los tres incluso me est n ayudando a buscar alojamiento para mi hija que se quedar un tiempo cerca de Boston Hasta ahora conocerles ha sido mi mejor experiencia aqu y no es porque la ciudad no me est gustando Incluso me hicieron divertida la nevada hist rica que ha caido estos d as ,es
49528,2698996,31019772,2015-04-30,31941240,Nicolás, Pasamos una muy buena estad a en la casa de Ray el es un anfitri n muy atento y servicial El departamento es muy lindo y c modo el barrio donde esta ubicado fue lo mejor de Boston ideal para recorrer caminando Muy lindo todo ,es
49530,2698996,31577313,2015-05-07,11144836,Stephany, Fue nuestra primera experiencia Airbnb y Ray fue un excelente host Su casa es hermosa cerca al lago y a un zona tradicional del JP A unos 8 mtos caminando llegas a la estaci n naranja que te lleva al downtown La ruta 39 pasa a media cuadra y te lleva al prudential center las calles de los shopings etc Es realmente una ubicaci n perfecta Sus recomendaciones excelentes de restaurante musica y sitios para ver Definitivamente gracias por darnos una excelente estad a ,es
49544,2698996,39449371,2015-07-23,38616210,Marie, Ray tait facile rejoindre et faisait son possible pour nous accomoder Le quartier est tr s bien plusieurs restaurants proximit et le pond quelque pas Le metro est moins d un kilom tre ,fr
49716,4863101,52567138,2015-10-31,30272263,Nadia," It was our first Airbnb experience awesome The appartment and the room were nice and cosy just as described Great location and Dan was very kind and helpful I ll definitely recommend it , Notre premi re exp rience Airbnb un succ s total Pas loin du m tro du Convention center et des supermarch s Bien qu absent Dan a t un h te formidable attentionn r actif soucieux de notre confort Je retournerai chez lui quand je reviendrai Boston ",fr
49738,4863101,72614398,2016-05-03,32814321,Andreas, Sehr sch ne private Unterkunft unkomplizerter Gastgeber sehr empfehlenswert,de
49767,4863101,97468963,2016-08-27,6523286,Isabelle, Superbe chambre Nous n y avons pass qu une nuit mais aurions pu y rester bien plus Elle est tr s spacieuse avec une salle de bain priv e Tout est fait pour qu on s y sente bien Nous n avons pas rencontr Dan mais il a t tr s disponible par message Son accueil t parfait Le quartier est tr s tranquille avec des transports tr s proches pour rejoindre le centre ville Je le recommande donc ,fr
49815,5782221,87359016,2016-07-19,47906875,Francois, Le logement est plac dans le quartier italien et un quartier historique ce qui le rend tr s agr able et pittoresque Il y a beaucoup de restaurants proximit Super quartier Le logement est tr s bien d cor et am nag les lits tr s confortables Beaucoup de choses pour faire la cuisine Tout est tr s bien expliqu par Gina Nous recommandons ce logement avec une pi ce vivre agr able et deux chambres petites mais tr s agr ables Tr s bonne literie ,fr
49856,10427199,78564056,2016-06-07,50150418,Monica Beatriz, Muy bien equipado el apto S lo necesita agregar una mesa peque a al lado de la ya existente para poder apoyar utensilios cocina La se al de wifi en el apto 9 era muy d bil y en consecuencia inconstante Limpieza muy buena,es
49871,3412990,30544748,2015-04-24,1662881,Antonio, Cindy fue muy atenta conmigo tuvimos alg n problema con el idioma pero todo resuelto satisfactoriamente la casa muy limpia y tranquila todo funcionando al 100 la ubicaci n de la casa es ideal cerca de medios de transporte y centros comerciales y restaurantes con gusto volver a regresar en una futura visita ,es
49910,3412990,62683022,2016-02-15,8995544,Danny, Best airbnb ever ,da
49913,3412990,66393058,2016-03-22,24359684,Carlangas," Todo muy bien el barrrio rtranquilo , Y la casa es muy limpia y acogedora , UNa excelente opci n para estar en Boston ya sea para la universidad o solo turismo",es
49941,9259184,62093858,2016-02-11,55285219,Corinne," Le logement est la hauteur du descriptif , Appartement spacieux est id alement situ pour les adeptes du basket a deux pas du TD garden , ",fr
49972,9259184,84059491,2016-07-05,2692499,Mariela, El departamento esta muy bien ubicado Es amplio y sueper comodo Mi unica contra fue los 4 pisos por escalera que no sabia porque no lei bien la descripci n Pero Jay muy bien predispuesto intento de ayudarnos a solucionarlo Pero finalmente nos quedamos ahi y no estuvo nada mal un poco de ejercicio,es
49994,3903324,81931054,2016-06-25,73093225,Jidong, Mike ,zh-cn
50062,6990023,67778749,2016-03-31,28731770,Mathilde," L appartement de babak est conforme aux photos Tr s bel endroit o l on se sent bien Parfaitement bien plac pour les transports en commun tram qui permettent de rejoindre le centre ville en 10 15 min Nous n avons pas eu la chance de rencontrer Babak mais celui ci a t plus que pr venant pour nous indiquer les bons restaurants et bars de son quartier Tr s disponible tout au long de notre s jour Babak plus que facilit notre arriv e , Merci Babak ",fr
50130,815639,9491107,2013-12-31,3503065,Diego, Excelente lugar para quedarse muy limpio y muy buena hubicacion disfrute mucho de mi tiempo en boston ,es
50217,815639,25819423,2015-01-26,24480929,Nicolas," Le studio est sympa plut t grand et situ dans une ruelle calme d un quartier sympa L quipement est basique mais le n cessaire est l Il y a un canap la place du fauteuil sur les photos le lit est correct matelas un peu mou Le chauffage peut tre r gl volont ce qui est n cessaire car en hiver il y a des courants d air importants , Au global le s jour a t agr able ",fr
50218,815639,26106029,2015-02-03,23269731,Anne-Marie, Nous avons beaucoup aim l endroit le studio en soi sa localisation dans la ville Tout tait proximit Nous avons d couverts de beaux endroits des cachets du quartier Nous sommes arriv s juste apr s la temp te du si cle et c tait magnifique Jose tait disponible nous avons eu la chance de le rencontrer Nous a recommand des endroits o manger Le studio en soi tait la hauteur de nos attentes Rien dire Je r serverais nouveau sans h sitation Merci ,fr
50234,815639,30708264,2015-04-26,30480657,Quentin, Tout tait parfait l arriv e s est d roul e comme pr vue et l appartement tait g nial Tr s bon suivi de l h te en cas de probl me Lit tr s confortable salle de bain avec tous les produits n cessaires quipements en tr s bon tat Tout cela en plein coeur de North End quartier italien tr s accueillant et historique de Boston Ne pas h siter y s journer ,fr
50240,815639,32726126,2015-05-20,33354513,Patrick, C tait exactement comme souhait Super bien situ Parfait pour un couple Instructions claires On reviendra sans h siter la prochaine ,fr
50255,815639,38977930,2015-07-20,26628024,Laetitia," Un logement confortable avec un grand lit un canap et une kitchinette avec frigo cafeti re micro onde et plaque , Un peu sombre les fen tres donnent sur les autres b timents de la ruelle avec les serviettes draps et les produits de bases fournis Il est tr s bien situ dans une ruelle calme du quartier italien tr s anim de Boston et 5 min du m tro sur le chemin du freedom trail le circuit touristique de la ville On y a pass un tr s bon s jour ",fr
50261,815639,43524797,2015-08-20,23084891,Linjing, good,so
50315,815639,72832531,2016-05-04,43929801,Eugénie," Appartement tr s confortable et extr mement bien plac bien qu assez bruyant avec l appartement au dessus , Parfait pour passer quelques jours Boston La station de m tro n est vraiment pas loin ",fr
50384,3520353,21427422,2014-10-17,21038612,Sebastian, Alles hat perfekt funktioniert die Lage ist top die Wohung bietet alles was man braucht kann ich nur empfehlen ,de
50442,4447430,22673025,2014-11-11,2177792,Emily, Beautiful home and convenient location ,fr
50484,2931870,17479891,2014-08-12,19292009,Alejandrina, Nuestra estancia fue buena Sus propietarios furon muy agradables con nosotras asi como sus mascotas Como inconveniente la localizaci n de la vivienda ya que para llegar al centro nos supon a coger un autob s el 31 y el metro la linea naranja ,es
50486,2931870,19448456,2014-09-12,7700022,Elodie," Des h tes d exceptions , Une grande chambre avec salle de bain priv e , Merci pour cet accueil , ",fr
50501,2931870,32352612,2015-05-17,30704202,Brit, Vi f lte os meget velkommen da vi ankom Cynthia og hendes familie kendte vores navne en meget venlig rundvisning af v relse k kken og stue Cynthia og hendes mand var meget opm rksom p hvad vi fortrak til morgen s der var masser af frisk brygget kaffe og frugt mm beliggenheden i forhold til Boston var perfekt hvor vi tilbragte dagene vi fik gode tips til hvad der var v rd at se i Boston ,da
50533,7988755,49138438,2015-10-01,2611092,Josué Isaías, Me encant el lugar es precioso cerca del centro de Boston Sarah nos hizo sentir como en casa Fue muy agradable convivir con Sarah ,es
50539,7988755,51753743,2015-10-24,17041499,Michel," Bonsoir Sarah , Nous venons vous remercier pour l agr able s jour que nous avons pass chez vous Vous nous avez tr s bien re us , Merci pour votre gentillesse et pour toutes les info utiles notre visite de Boston , Bien s r nous ne manquerons de vous recommander aupr s des personnes susceptibles de se rendre Boston , Encore merci , V ronique et Michel",fr
50551,7988755,59524442,2016-01-11,12146719,Magalachmy," Le logement est l image de la description proche du m tro et tr s agr able Sarah est une h te tr s appr ciable , Je recommande vivement ce logement quelconque personne voulant visiter Boston ",fr
50579,7988755,81820105,2016-06-25,16560318,Mathilde, Super s jour Boston Je ne connaissais pas du tout cette ville et tait venu juste pour visiter les universit s mais finalement le freedom Trail fut beaucoup plus int ressant et permet de faire d couvrir la ville On tait super bien document e j avais lu beaucoup de blog et guide mais surtout Sarah nous as laisser plein de documentation l appartement ce que j ai beaucoup appr cier ,fr
50589,7988755,88154749,2016-07-23,42699217,Pascal," Bon accueil de Sarah qui parle fran ais et fournit de bons renseignements et une carte du m tro de Boston , Le logement est agr able grande chambre salle de bain privative terrasse et possibilit de se faire le petit d jeuner , Logement dans South Boston quartier irlandais proximit du m tro donc pratique pour visiter la ville de Boston et Harvard ",fr
50590,7988755,89098925,2016-07-26,39418282,Helen,  ,zh-cn
50591,7988755,90290225,2016-07-31,67074611,Béatrice," Le logement de Sarah correspondait notre attente Nous n avons pas t d u Nous avons t bien accueilli Sarah est tr s sympathique un petit d jeuner nous a m me t offert Le logement est tr s bien situ m tro tr s proche pour regagner le centre ville Une adresse recommander nos amis qui souhaitent se rendre Boston , Encore merci Sarah pour son accueil ",fr
50601,5953696,66923597,2016-03-25,7064606,Charlotte, Fantastisk ophold Kierstyn var s s d hj lpsom og im dekommende og lejligheden var s smuk og ren Den ligger perfekt midt i Boston downtown lige overfor Macys og i g afstand til det meste meget t t p metroen Kierstyn havde lagt nogle rigtig gode anbefalinger klar til os da vi ankom Det eneste minus ved vores v relse var at det var meget varmt men Kierstyn havde p forh nd gjort en fane klar til nedk ling Hvis du skal til Boston kan denne lejlighed virkelig anbefales ,da
50649,6742905,37999286,2015-07-12,6870904,Valentina, Una location da 5 stelle un host molto gentile ceck in rapido per l appartamento andrebbe un pochino rinnovato ,it
50659,6742905,41958900,2015-08-10,6071049,Maria,  ,ru
50681,6742905,51427132,2015-10-20,22852040,Anke, Sean hat von Beginn an sehr zuverl ssig geantwortet Auch die Schl ssel bergabe ber einen Schl sselsafe funktionierte problemlos Die Wohnung ist innerhalb Bostons hervorrragend gelegen so dass die Stadt problemlos zu Fu zu erkunden ist Leider entspricht der Standard der Wohnung nicht den ver ffentlichten Bildern und wir waren sehr berrascht ber die hervorrageden Bewertungen dieser Wohnung Die Wohnung war nicht nur alt sondern insgesamt schmutzig und schmuddelig Erreicht werden konnte sie ber ein v llig verschmutztes Treppenhaus Die Einrichtung war teilweise kaputt es fehlte an allen Grundlagen die eine Wohnung ben tigt keine Kaffeemaschine kein Wasserkocher kein einziges Glas im Schrank Wasser stand nach kurzem Duschen in der Wanne zugige Fenster dauerhaft piepender Rauchmelder im Treppenhaus Handt cher alt und verf rbt ,de
50697,6742905,56777642,2015-12-18,21999314,Ignacio," La descripci n del anuncio era correcta y Sean aclar en un mail con las indicaciones para encontrar el departamento que la limpieza se hac a despu s de llegar y no antes Esto podr a ser un inconveniente para algunas personas pero no es mi caso , La ubicaci n del departamento es sin dudas uno de sus mayores atractivos Est a menos de 5 minutos de la linea roja del metro en uno de los barrios m s lindos de Boston y con todo lo que uno necesite cerca Tambi n hay que se alar que todo en el departamento funciona bien ducha cocina wifi etc Por ltimo el departamento ten a una plancha cosa que me result muy til ya que estaba viajando por negocios ",es
50727,6742905,70723880,2016-04-20,35542772,Freek, Sean heb ik niet ontmoet We hebben enkel contact gehad voordat ik arriveerde De procedure van het arriveren heeft hij duidelijk beschreven toch bleek dat de woning niet op Irving st is maar Philips st Dit vond ik een beetje raar ,nl
50728,6742905,70953921,2016-04-22,46372287,Lilian," La ubicaci n muy buena , La comunicaci n con el anfitri n y acceso correcta a pesar que tuvimos que subir dos piso por escalera con el equipaje , Faltaban detalles de presentaci n para sentirnos completamente c modos ",es
50729,6742905,71180368,2016-04-24,43307209,Agustina, Si bien no hemos tenido la posibilidad de conocer en persona a Sean l ha sido muy claro con las instrucciones y siempre ha contestado rapid simos nuestros mensajes El departamento esta ubicado en un lugar estrat gico el barrio es hermoso y muy seguro Solo hemos dormido en el departamento ya que durante el d a est bamos recorriendo ,es
50736,6742905,74100854,2016-05-13,44330323,Gustavo," El departamento estaba limpio y tal cual se ve en las fotos Causa un poco de impresion el desnivel del piso pero no genera inconvenientes y te acostumbras r pido El barrio es verdaderamente hermoso Todo sali de acuerdo a lo planeado , ",es
