,id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,city,zipcode,market,smart_location,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,len_name,len_host_about,len_summary,len_description,len_neighborhood_overview,len_transit,count_amenities,count_host_verifications,amenities_wireless internet,amenities_heating,amenities_kitchen,amenities_smoke detector,amenities_essentials,amenities_dryer,amenities_washer,amenities_internet,amenities_shampoo,amenities_tv,amenities_carbon monoxide detector,amenities_fire extinguisher,amenities_free parking on premises,amenities_family/kid friendly,amenities_first aid kit,amenities_cable tv,amenities_indoor fireplace,amenities_pets live on this property,amenities_hangers,amenities_elevator in building,amenities_hair dryer,amenities_laptop friendly workspace,amenities_iron,amenities_safety card,amenities_air conditioning,amenities_24-hour check-in,amenities_buzzer/wireless intercom,amenities_dog(s),amenities_pets allowed,amenities_gym,amenities_cat(s),amenities_hot tub,amenities_wheelchair accessible,amenities_breakfast,amenities_suitable for events,amenities_pool,amenities_lock on bedroom door,amenities_doorman,amenities_smoking allowed,amenities_other pet(s),amenities_washer / dryer
3405,4130102,1120,"Seattle, Washington, United States",within a day,67.0,100.0,0,,1.0,1,1,Phinney Ridge,Seattle,98103,Seattle,"Seattle, WA",0,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,105.0,,2,25.0,2,1 month to 2 months,4 days ago,5,24,38,107,0,,,,,,,,,0,flexible,0,0,1,,26,0.0,247.0,406,0.0,100.0,14,6,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3406,1256892,881,"Seattle, Washington, United States",within a few hours,100.0,100.0,1,Phinney Ridge,1.0,1,1,Phinney Ridge,Seattle,98117,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Futon,100.0,25.0,2,20.0,2,1 month to 2 months,3 weeks ago,26,56,86,361,94,2013-06-18,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,1,1,1,3.03,33,238.0,232.0,1000,106.0,551.0,15,5,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3407,9348375,536,US,within an hour,100.0,100.0,0,Phinney Ridge,1.0,1,0,Phinney Ridge,Seattle,98107,Seattle,"Seattle, WA",1,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,110.0,50.0,4,50.0,20,1 month to 2 months,2 weeks ago,0,0,0,30,0,,,,,,,,,0,flexible,0,0,1,,35,0.0,250.0,619,132.0,65.0,14,2,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3408,4598160,612,"Seattle, Washington, United States",within an hour,100.0,100.0,1,,1.0,1,1,Phinney Ridge,Seattle,98103,Seattle,"Seattle, WA",0,Apartment,Shared room,2,1.0,1.0,1.0,Real Bed,67.0,,1,0.0,1,1 month to 2 months,4 days ago,22,50,80,169,106,2014-12-27,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,0,0,1,8.5,35,99.0,185.0,1000,229.0,138.0,4,7,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,6127974,224,"Seattle, Washington, United States",within a few hours,70.0,100.0,0,Phinney Ridge,4.0,1,1,Phinney Ridge,Seattle,98103,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,75.0,,2,10.0,2,More than 6 months,today,20,50,80,169,36,2015-05-01,95.0,10.0,9.0,10.0,9.0,10.0,9.0,1,strict,0,0,1,4.34,35,428.0,250.0,1000,366.0,293.0,10,7,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410,748526,1088,"Seattle, Washington, United States",within an hour,88.0,100.0,0,Phinney Ridge,1.0,1,1,Phinney Ridge,Seattle,98117,Seattle,"Seattle, WA",1,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,69.0,75.0,2,0.0,3,2 weeks to 1 month,2 weeks ago,29,52,82,357,38,2012-11-27,91.0,9.0,10.0,10.0,10.0,9.0,9.0,0,strict,1,1,1,1.01,35,162.0,0.0,1000,84.0,118.0,8,5,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411,3908378,1443,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Ballard,1.0,1,1,Phinney Ridge,Seattle,98117,Seattle,"Seattle, WA",1,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,96.0,10.0,1,0.0,2,1 month to 2 months,2 days ago,16,46,76,104,101,2014-08-23,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,moderate,0,0,1,6.06,34,430.0,242.0,1000,509.0,196.0,15,5,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412,2868006,494,"Seattle, Washington, United States",,,,0,Phinney Ridge,1.0,1,1,Phinney Ridge,Seattle,98103,Seattle,"Seattle, WA",1,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,60.0,,1,0.0,1,1 month to 2 months,4 months ago,0,0,0,125,8,2014-05-12,94.0,10.0,10.0,10.0,10.0,9.0,9.0,0,flexible,0,0,1,0.4,17,1158.0,278.0,813,313.0,51.0,9,5,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3413,5683646,890,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Phinney Ridge,1.0,1,1,Phinney Ridge,Seattle,98103,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,95.0,20.0,2,15.0,1,1 month to 2 months,4 weeks ago,20,36,66,341,41,2015-03-28,93.0,10.0,10.0,10.0,10.0,10.0,9.0,0,moderate,0,0,1,4.35,34,0.0,261.0,261,0.0,0.0,10,5,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3414,2762241,610,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Phinney Ridge,1.0,1,1,Phinney Ridge,Seattle,98107,Seattle,"Seattle, WA",1,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,100.0,50.0,2,30.0,3,1 month to 2 months,7 weeks ago,30,60,90,365,30,2014-07-01,91.0,10.0,10.0,10.0,10.0,9.0,9.0,0,moderate,0,0,1,1.63,26,627.0,250.0,1000,790.0,433.0,14,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3415,4760181,1253,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Ballard,2.0,1,1,Phinney Ridge,Seattle,98107,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,10.0,1,10.0,3,2 weeks to 1 month,4 days ago,30,60,89,89,60,2014-12-27,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,1,1,2,4.81,32,862.0,250.0,1000,1000.0,787.0,18,7,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3416,4287974,501,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Windermere,1.0,1,0,Windermere,Seattle,98105,Seattle,"Seattle, WA",1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,130.0,50.0,2,0.0,1,1 month to 2 months,a week ago,29,59,89,178,33,2014-12-13,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,2.55,32,281.0,250.0,1000,243.0,333.0,18,3,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3417,48848,1770,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Windermere,1.0,1,1,Windermere,Seattle,98115,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,125.0,75.0,1,0.0,2,1 month to 2 months,2 weeks ago,0,22,38,172,22,2010-11-05,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,1,0.35,34,402.0,0.0,1000,0.0,0.0,15,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3418,9999759,435,US,within a day,100.0,,0,Windermere,1.0,1,0,Windermere,Seattle,98105,Seattle,"Seattle, WA",1,House,Entire home/apt,6,3.0,5.0,5.0,Real Bed,300.0,200.0,6,100.0,4,1 month to 2 months,2 weeks ago,0,6,21,61,0,,,,,,,,,0,moderate,0,0,1,,35,0.0,222.0,476,112.0,0.0,20,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3419,3774113,1235,"Seattle, Washington, United States",within an hour,100.0,,0,Windermere,1.0,1,1,Windermere,Seattle,98105,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,200.0,75.0,2,10.0,3,1 month to 2 months,4 months ago,30,60,90,365,3,2014-09-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,0.19,22,718.0,244.0,1000,190.0,224.0,19,4,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3420,8227710,1618,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Capitol Hill,13.0,1,1,Windermere,Seattle,98105,Seattle,"Seattle, WA",1,House,Entire home/apt,12,3.5,5.0,7.0,Real Bed,400.0,250.0,1,0.0,3,1 month to 2 months,today,27,53,79,304,2,2015-11-01,90.0,9.0,7.0,9.0,9.0,9.0,9.0,0,strict,0,0,1,0.92,29,84.0,245.0,245,0.0,0.0,15,4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
3421,23919,1992,"Seattle, Washington, United States",within a day,100.0,,0,Windermere,1.0,0,0,Windermere,Seattle,98105,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,165.0,75.0,3,30.0,3,1 month to 2 months,today,30,55,85,317,6,2010-08-02,97.0,10.0,10.0,10.0,9.0,10.0,9.0,0,strict,0,0,1,0.09,31,370.0,525.0,1000,235.0,339.0,17,4,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3422,7698721,1482,"Seattle, Washington, United States",,,,0,Windermere,2.0,1,1,Windermere,Seattle,98105,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,117.0,35.0,2,15.0,1,1 month to 2 months,3 months ago,30,60,90,365,1,2015-09-16,100.0,,,,,,,0,moderate,0,0,2,0.27,33,568.0,236.0,1000,296.0,186.0,21,4,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3423,7872818,1207,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Windermere,1.0,1,1,Windermere,Seattle,98105,Seattle,"Seattle, WA",1,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85.0,25.0,1,0.0,2,1 month to 2 months,2 weeks ago,18,36,66,155,11,2015-09-28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,3.33,31,228.0,244.0,1000,559.0,246.0,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3424,8289871,1741,"Seattle, Washington, United States",,,,0,Windermere,2.0,1,1,Windermere,Seattle,98105,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,2.0,Real Bed,115.0,35.0,1,0.0,2,1 month to 2 months,2 months ago,30,60,90,365,0,,,,,,,,,0,moderate,0,0,2,,32,568.0,224.0,824,0.0,0.0,12,4,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3425,1737244,743,"Seattle, Washington, United States",within a few hours,100.0,,1,Bryant,1.0,1,1,Windermere,Seattle,98105,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,62.0,40.0,1,10.0,1,1 month to 2 months,5 weeks ago,30,60,90,365,11,2015-03-20,91.0,10.0,10.0,10.0,10.0,10.0,9.0,0,strict,0,0,1,1.13,19,1427.0,246.0,1000,980.0,316.0,20,6,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3426,1429904,819,"Seattle, Washington, United States",within a day,100.0,100.0,0,Laurelhurst,1.0,1,1,Laurelhurst,Seattle,98105,Seattle,"Seattle, WA",1,Cabin,Entire home/apt,2,1.0,0.0,2.0,Real Bed,100.0,,2,20.0,2,1 month to 2 months,5 weeks ago,16,39,69,344,66,2013-09-01,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0,moderate,0,0,1,2.31,16,177.0,311.0,1000,147.0,159.0,13,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3427,9074837,895,"Seattle, Washington, United States",within an hour,100.0,100.0,0,,1.0,1,0,Laurelhurst,Seattle,98105,Seattle,"Seattle, WA",0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,,1,0.0,1,1 month to 2 months,4 weeks ago,0,0,0,247,3,2015-10-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,1.34,34,6.0,114.0,114,0.0,0.0,9,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3428,4278896,1146,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Laurelhurst,2.0,1,1,Laurelhurst,Seattle,98105,Seattle,"Seattle, WA",1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,60.0,,1,10.0,2,2 weeks to 1 month,3 weeks ago,24,52,82,357,33,2014-10-19,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,2,2.23,32,368.0,241.0,1000,0.0,204.0,15,4,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3429,4016079,574,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Laurelhurst,1.0,1,1,Laurelhurst,Seattle,98105,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,4,1.0,2.0,4.0,Real Bed,185.0,100.0,4,20.0,3,2 weeks to 1 month,today,0,28,58,146,15,2014-09-23,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0,0,1,0.96,30,1599.0,243.0,1000,509.0,152.0,27,5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
3430,7389950,992,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Laurelhurst,1.0,1,1,Laurelhurst,Seattle,98105,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,99.0,30.0,1,0.0,1,1 month to 2 months,4 weeks ago,22,52,82,357,12,2015-08-17,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,2.55,26,475.0,246.0,1000,226.0,139.0,14,5,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3431,3529563,936,"Los Angeles, California, United States",,,,0,Laurelhurst,1.0,1,0,Laurelhurst,Seattle,98105,Seattle,"Seattle, WA",1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,200.0,25.0,4,20.0,2,1 month to 2 months,5 weeks ago,30,60,90,365,0,,,,,,,,,0,moderate,0,0,1,,27,1159.0,247.0,247,0.0,0.0,21,3,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3432,8612922,123,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Laurelhurst,1.0,1,1,Laurelhurst,Seattle,98105,Seattle,"Seattle, WA",1,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,125.0,,2,10.0,1,1 month to 2 months,4 weeks ago,30,60,90,179,9,2015-10-05,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0,0,1,2.93,29,427.0,250.0,1000,297.0,151.0,13,5,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3433,7564942,61,"Seattle, Washington, United States",,,,0,Laurelhurst,1.0,1,1,Laurelhurst,Seattle,98105,Seattle,"Seattle, WA",1,Apartment,Private room,2,1.0,1.0,1.0,Airbed,60.0,10.0,1,0.0,1,1 month to 2 months,4 months ago,0,0,0,130,4,2015-08-07,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,0.79,34,100.0,201.0,201,0.0,0.0,7,5,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3434,5228066,1089,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Laurelhurst,2.0,1,1,Laurelhurst,Seattle,98105,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,100.0,50.0,2,25.0,4,1 month to 2 months,2 months ago,1,7,37,312,2,2015-03-23,90.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,2,0.21,27,368.0,205.0,1000,0.0,0.0,14,4,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3435,8150045,534,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Laurelhurst,1.0,1,1,Laurelhurst,Seattle,98105,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Pull-out Sofa,55.0,20.0,1,0.0,1,1 week to 2 weeks,today,14,44,56,56,14,2015-09-04,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0,flexible,0,0,1,3.41,34,413.0,237.0,1000,184.0,238.0,11,5,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3436,3413183,3,US,,,,0,Magnolia,1.0,1,0,Southeast Magnolia,Seattle,98199,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,550.0,,1,0.0,1,1 month to 2 months,3 weeks ago,30,60,90,365,1,2014-06-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,0.05,20,0.0,187.0,187,0.0,0.0,12,3,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3437,3123041,1671,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Magnolia,1.0,1,0,Southeast Magnolia,Seattle,98199,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,75.0,,1,0.0,2,1 Week or less,2 weeks ago,23,53,83,356,79,2014-05-29,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,4.04,35,553.0,242.0,1000,409.0,281.0,11,3,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3438,2492143,1642,"Seattle, Washington, United States",within a day,60.0,100.0,0,,1.0,1,1,Southeast Magnolia,Seattle,98199,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,95.0,,1,10.0,1,2 weeks to 1 month,5 weeks ago,30,60,90,365,18,2014-03-22,90.0,10.0,10.0,10.0,10.0,9.0,9.0,0,strict,0,0,1,0.83,31,635.0,218.0,1000,724.0,668.0,16,5,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3439,6714652,519,"Seattle, Washington, United States",within a day,88.0,100.0,1,,2.0,1,1,Southeast Magnolia,Seattle,98199,Seattle,"Seattle, WA",0,Loft,Entire home/apt,2,1.0,0.0,1.0,Pull-out Sofa,150.0,30.0,1,0.0,1,1 week to 2 weeks,2 months ago,30,60,90,365,11,2015-07-13,98.0,9.0,9.0,9.0,9.0,10.0,9.0,0,moderate,0,0,1,1.88,35,0.0,241.0,942,0.0,120.0,15,6,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3440,6678058,138,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Magnolia,1.0,1,0,Southeast Magnolia,Seattle,98199,Seattle,"Seattle, WA",1,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110.0,35.0,2,0.0,1,1 month to 2 months,today,30,60,83,357,12,2015-07-07,93.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,1,1.98,33,734.0,244.0,1000,286.0,573.0,14,3,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3441,1696194,746,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Magnolia,6.0,1,1,Southeast Magnolia,Seattle,98199,Seattle,"Seattle, WA",1,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,228.0,95.0,1,0.0,2,1 month to 2 months,3 weeks ago,30,60,90,361,11,2014-03-28,96.0,9.0,9.0,10.0,10.0,9.0,9.0,0,strict,1,1,4,0.51,35,228.0,256.0,1000,0.0,0.0,9,4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
3442,9352778,1950,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Magnolia,1.0,1,0,Southeast Magnolia,Seattle,98199,Seattle,"Seattle, WA",1,House,Entire home/apt,6,2.0,2.0,3.0,Real Bed,110.0,112.0,4,20.0,2,2 weeks to 1 month,yesterday,16,42,72,289,2,2015-12-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,1,2.0,35,239.0,183.0,1000,1000.0,322.0,14,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3443,2720963,1060,"Seattle, Washington, United States",within a few hours,100.0,,0,Magnolia,1.0,1,1,Southeast Magnolia,Seattle,98199,Seattle,"Seattle, WA",1,House,Entire home/apt,6,3.5,3.0,3.0,Real Bed,950.0,,6,100.0,3,1 month to 2 months,5 months ago,30,60,90,365,5,2015-06-17,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict,0,0,1,0.74,28,236.0,197.0,701,0.0,105.0,22,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3444,6591879,37,US,within a few hours,100.0,,0,Magnolia,1.0,1,1,Southeast Magnolia,Seattle,98199,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,4,1.5,2.0,3.0,Real Bed,225.0,165.0,1,0.0,7,1 month to 2 months,4 months ago,30,60,90,364,1,2015-07-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,1,0.16,35,0.0,235.0,770,104.0,118.0,15,5,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3445,10023353,840,USA (Seattle)/Germany (Lake Constance),within an hour,100.0,100.0,0,Magnolia,2.0,1,1,Southeast Magnolia,Seattle,98199,Seattle,"Seattle, WA",1,House,Entire home/apt,6,2.0,3.0,2.0,Real Bed,125.0,110.0,4,15.0,1,1 month to 2 months,yesterday,30,50,80,223,0,,,,,,,,,0,strict,0,0,1,,32,442.0,131.0,131,0.0,45.0,20,4,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
3446,8207987,272,US,within an hour,100.0,,0,,1.0,1,0,Southeast Magnolia,Seattle,98199,Seattle,"Seattle, WA",0,House,Private room,2,2.0,1.0,1.0,Real Bed,68.0,30.0,1,80.0,3,1 month to 2 months,2 months ago,30,60,90,365,0,,,,,,,,,0,flexible,0,0,1,,29,0.0,300.0,765,250.0,60.0,10,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3447,3971346,598,"Seattle, Washington, United States",within an hour,100.0,100.0,1,,1.0,1,1,Southeast Magnolia,Seattle,98199,Seattle,"Seattle, WA",1,House,Entire home/apt,6,1.5,3.0,3.0,Real Bed,250.0,50.0,1,0.0,2,1 Week or less,a week ago,30,60,90,362,35,2014-09-01,98.0,10.0,9.0,10.0,10.0,10.0,9.0,0,moderate,0,0,1,2.14,35,384.0,246.0,1000,0.0,180.0,17,6,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
